"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"44720529020004","48203358010497","",2011,6,5,43,66897,1,1,108,21.3,57,226,21,29,100,4,117,31,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720530020004","48203358010497","",2011,6,5,43,66897,1,773,108,24.4,50,243,21,18,100,4,36,3.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720531020004","48203358010497","",2011,6,5,43,66897,1,799,108,25.4,54,164,21,39,100,4,216,40.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720116020004","48203359010497","",2011,6,5,43,95202,1,1,122,21.3,98,150,11,84,50,1,244,62,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44797162020004","48203384010497","",2011,6,2,49,82210,1,461,122,12.2,54,74,11,65,50,1,42,15.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44797163020004","48203384010497","",2011,6,2,49,82210,1,476,122,11.7,45,59,11,66,50,4,111,18.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44797164020004","48203384010497","",2011,6,2,49,82210,1,477,122,10.1,45,51,11,74,50,4,178,6.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44797165020004","48203384010497","",2011,6,2,49,82210,1,478,122,12.6,42,68,11,56,50,4,286,8.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44797166020004","48203384010497","",2011,6,2,49,82210,1,479,122,11.6,50,80,11,58,50,4,345,19.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44792562020004","48203404010497","",2011,6,2,35,75153,1,2,122,7.7,21,17,11,93,50,2,172,1.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44792563020004","48203404010497","",2011,6,2,35,75153,1,3,122,6.6,20,17,11,92,50,2,6,15.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44792564020004","48203404010497","",2011,6,2,35,75153,1,4,122,7.8,25,17,11,100,50,3,283,22.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44792565020004","48203404010497","",2011,6,2,35,75153,1,5,122,7.4,25,17,11,100,50,3,357,13.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44792234020004","48203406010497","",2011,6,2,35,76693,1,1,116,5.6,20,66,11,32,50,1,40,23.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791937020004","48203407010497","",2011,6,2,35,76223,1,827,122,12.7,52,73,11,34,50,1,156,9.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791938020004","48203407010497","",2011,6,2,35,76223,1,838,122,10.2,45,85,11,27,50,3,280,12.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791934020004","48203407010497","",2011,6,2,35,76223,1,1,122,9.5,36,66,11,25,50,4,292,44.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791935020004","48203407010497","",2011,6,2,35,76223,1,2,122,13.5,57,91,11,33,50,4,318,76.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791936020004","48203407010497","",2011,6,2,35,76223,1,3,122,14,52,57,11,40,50,4,335,64.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44745538020004","48203412010497","",2011,6,4,53,78121,2,1,127,18.2,59,68,24,75,50,3,175,249.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791611020004","48203415010497","",2011,6,2,35,75869,1,847,122,11.7,47,73,11,58,50,1,81,16.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791612020004","48203415010497","",2011,6,2,35,75869,1,851,122,9.8,44,56,11,68,50,1,345,9.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791608020004","48203415010497","",2011,6,2,35,75869,1,1,122,16.7,48,54,11,75,50,4,237,31.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791609020004","48203415010497","",2011,6,2,35,75869,1,2,122,14.4,49,73,11,61,50,4,36,6.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791610020004","48203415010497","",2011,6,2,35,75869,1,3,122,13.3,37,44,11,72,50,4,325,6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791252020004","48203416010497","",2011,6,2,35,97184,1,867,15,18.3,77,67,12,59,50,2,349,3.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791253020004","48203416010497","",2011,6,2,35,97184,1,869,15,13.5,67,55,12,61,50,2,68,17.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791254020004","48203416010497","",2011,6,2,35,97184,1,870,15,18,76,63,12,62,50,2,121,17.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720372020004","48203440010497","",2011,6,5,43,51108,1,4,122,7.9,31,10,11,132,50,1,7,21.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720373020004","48203440010497","",2011,6,5,43,51108,3,5,103,9.8,37,11,24,140,50,2,140,13.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720370020004","48203440010497","",2011,6,5,43,51108,1,2,122,11.7,37,18,11,117,50,4,298,12.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720371020004","48203440010497","",2011,6,5,43,51108,1,3,122,12.9,43,13,11,143,50,4,97,18.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44796786020004","48204260010497","",2011,6,2,49,96529,1,1,122,24.4,71,92,11,74,50,1,98,39.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44796787020004","48204260010497","",2011,6,2,49,96529,1,2,122,19.7,68,84,11,75,50,4,202,10.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44796788020004","48204260010497","",2011,6,2,49,96529,1,3,122,34,97,161,11,81,50,4,311,133,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44719083020004","48204335010497","",2011,6,5,39,93789,1,1,108,11.6,31,74,21,43,100,3,6,16.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44787420020004","48205182010497","",2011,6,1,15,52953,1,395,202,8.6,56,67,10,48,100,1,345,18.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44787416020004","48205182010497","",2011,6,1,15,52953,1,375,202,9.2,69,70,10,58,100,2,276,14.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44787417020004","48205182010497","",2011,6,1,15,52953,1,386,202,6.8,57,57,10,53,100,2,155,18.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44787418020004","48205182010497","",2011,6,1,15,52953,1,390,202,7.3,52,71,10,44,100,2,64,19.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44787419020004","48205182010497","",2011,6,1,15,52953,1,391,202,5.7,50,64,10,44,100,2,30,21.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44787421020004","48205182010497","",2011,6,1,15,52953,1,396,202,7.5,56,69,10,47,100,2,241,13.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44787422020004","48205182010497","",2011,6,1,15,52953,1,397,202,12.8,64,81,10,50,100,2,183,41.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44787423020004","48205182010497","",2011,6,1,15,52953,2,398,202,14.4,100,79,10,79,100,3,212,15.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44721565020004","48205199010497","",2011,6,1,45,75306,1,459,202,13.8,91,28,10,130,100,1,267,85.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44721564020004","48205199010497","",2011,6,1,45,75306,1,457,202,12.1,80,21,10,143,100,2,219,16.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44721563020004","48205199010497","",2011,6,1,45,75306,1,279,202,10.8,70,20,10,131,100,4,28,13.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44939708020004","48205233010497","",2011,6,5,29,97530,1,1,127,16,55,61,24,76,50,1,311,58.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44790994020004","48205239010497","",2011,6,2,35,55357,2,1,20,18.2,90,113,12,35,50,2,287,57,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44790996020004","48205239010497","",2011,6,2,35,55357,2,424,20,26.5,89,142,12,30,50,2,120,44.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44790997020004","48205239010497","",2011,6,2,35,55357,2,425,20,14.5,80,118,12,30,50,2,318,52.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44790995020004","48205239010497","",2011,6,2,35,55357,2,2,20,17.2,73,58,12,47,50,3,275,8.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44790998020004","48205239010497","",2011,6,2,35,55357,2,426,20,30.6,99,85,12,47,50,4,182,38.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44794848020004","48205252010497","",2011,6,2,49,63662,1,185,122,11.7,57,77,11,36,50,3,127,18.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44794849020004","48205252010497","",2011,6,2,49,63662,1,186,122,17.5,73,107,11,39,50,3,54,31.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44794850020004","48205252010497","",2011,6,2,49,63662,1,187,122,16.6,70,67,11,49,50,3,30,51.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791755020004","48205259010497","",2011,6,2,35,89079,2,1,122,9.8,32,41,11,31,50,3,215,98.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791756020004","48205259010497","",2011,6,2,35,89079,2,2,122,12.8,56,88,11,33,50,3,173,66.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791758020004","48205259010497","",2011,6,2,35,89079,2,4,122,12.5,60,92,11,34,50,3,89,28.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791759020004","48205259010497","",2011,6,2,35,89079,2,5,122,16.9,69,97,11,38,50,3,106,61.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44791757020004","48205259010497","",2011,6,2,35,89079,2,3,122,16.7,62,97,11,35,50,4,335,44.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44947258020004","48205265010497","",2011,6,3,11,53029,1,1,202,25.4,132,140,10,83,100,1,19,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44947259020004","48205265010497","",2011,6,3,11,53029,1,2,202,32.5,128,165,10,78,100,1,124,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44941190020004","48205278010497","",2011,6,6,37,84098,1,1,116,23,59,172,11,25,50,1,131,41.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44941191020004","48205278010497","",2011,6,6,37,84098,1,2,15,24.5,58,205,12,23,50,2,18,46.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44941192020004","48205278010497","",2011,6,6,37,84098,1,3,116,22.7,59,213,11,23,50,3,241,9.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44747708020004","48205281010497","",2011,6,3,57,76032,1,3,122,25.3,117,80,11,73,50,3,266,46.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44747709020004","48205281010497","",2011,6,3,57,76032,3,3,122,25.3,117,80,11,73,50,3,266,46.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44747710020004","48205281010497","",2011,6,3,57,76032,1,4,122,26.5,137,98,11,76,50,4,310,27.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44747712020004","48205281010497","",2011,6,3,57,76032,1,5,122,23.8,121,101,11,66,50,4,326,52.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44747711020004","48205281010497","",2011,6,3,57,76032,3,4,122,26.5,137,98,11,76,50,4,310,27.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44747713020004","48205281010497","",2011,6,3,57,76032,3,5,122,23.8,121,101,11,66,50,4,326,52.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44725128020004","48205285010497","",2011,6,5,51,80386,1,1,116,21.9,50,48,11,84,50,1,260,70.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44725129020004","48205285010497","",2011,6,5,51,80386,1,452,116,32.2,62,54,11,91,50,2,228,20,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44725131020004","48205285010497","",2011,6,5,51,80386,1,867,116,29.4,58,60,11,81,50,3,244,31.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44725130020004","48205285010497","",2011,6,5,51,80386,1,559,116,25.4,46,64,11,63,50,4,86,45.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44715134020004","48205293010497","",2011,6,3,17,66804,1,1,15,20.6,88,95,12,50,50,1,117,51.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44715135020004","48205293010497","",2011,6,3,17,66804,1,2,15,18.8,90,80,12,56,50,1,309,24.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44715136020004","48205293010497","",2011,6,3,17,66804,1,3,15,21.2,108,78,12,68,50,3,213,6.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44941686020004","48202638010497","",2011,6,5,39,79368,1,1,127,28.8,58,76,24,69,50,3,95,94.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44794324020004","48202663010497","",2011,6,2,49,50523,1,1,116,23.3,83,107,11,81,50,3,264,55.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44794325020004","48202663010497","",2011,6,2,49,50523,1,2,116,19.4,74,90,11,78,50,3,297,30,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44794326020004","48202663010497","",2011,6,2,49,50523,1,3,116,15.8,74,94,11,76,50,3,316,35.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44794327020004","48202663010497","",2011,6,2,49,50523,1,4,116,18.9,71,91,11,75,50,3,338,25.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44794328020004","48202663010497","",2011,6,2,49,50523,1,120,116,10.9,65,70,11,80,50,3,68,8.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44747874020004","48202696010497","",2011,6,3,57,52563,1,503,108,13.7,56,68,21,71,100,4,199,23.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44748003020004","48202704010497","",2011,6,3,57,67919,1,344,116,12.2,36,57,11,58,50,1,88,17.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44747999020004","48202704010497","",2011,6,3,57,67919,1,1,116,20.7,54,69,11,69,50,2,70,64.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44748000020004","48202704010497","",2011,6,3,57,67919,1,2,116,17.1,49,74,11,60,50,2,302,70.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44748002020004","48202704010497","",2011,6,3,57,67919,1,4,116,17.2,47,64,11,65,50,3,19,35.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44713773020004","48202713010497","",2011,6,3,17,90646,1,148,15,27,113,96,12,63,50,1,30,26.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44713774020004","48202713010497","",2011,6,3,17,90646,1,159,15,28.3,108,73,12,71,50,1,304,43.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44713772020004","48202713010497","",2011,6,3,17,90646,1,1,15,24.1,110,82,12,67,50,4,249,59.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44713360020004","48205889010497","",2011,6,3,17,85426,1,2,122,10.6,67,50,11,102,50,3,16,54.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44942151020004","48205896010497","",2011,6,1,45,50920,1,741,211,24.4,125,43,16,130,50,1,300,54.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44942149020004","48205896010497","",2011,6,1,45,50920,1,2,211,25.4,100,30,16,140,50,,295,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44942150020004","48205896010497","",2011,6,1,45,50920,1,3,211,23.5,93,37,16,120,50,,145,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44947833020004","48205899010497","",2011,6,1,45,87969,1,559,202,9.1,42,20,10,83,100,1,2,28.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44947832020004","48205899010497","",2011,6,1,45,87969,3,558,202,9.2,41,28,10,65,100,1,322,47,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44947834020004","48205899010497","",2011,6,1,45,87969,3,560,202,7.9,54,36,10,68,100,1,161,137,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44947835020004","48205899010497","",2011,6,1,45,87969,3,561,202,13,71,61,10,64,100,1,165,209,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44947830020004","48205899010497","",2011,6,1,45,87969,3,556,202,26.8,74,108,10,52,100,2,246,10.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44947831020004","48205899010497","",2011,6,1,45,87969,3,557,202,28.1,70,118,10,48,100,2,246,9.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44716086020004","48205908010497","",2011,6,3,21,67396,1,2,122,14.4,57,56,11,83,50,4,353,127.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44716087020004","48205908010497","",2011,6,3,21,67396,1,3,122,14.5,55,50,11,87,50,4,2,126,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44716088020004","48205908010497","",2011,6,3,21,67396,1,4,122,12.7,55,58,11,79,50,4,9,147.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44937737020004","48205977010497","",2011,6,5,19,89117,1,102,15,17.9,74,61,12,62,50,1,209,6.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44937738020004","48205977010497","",2011,6,5,19,89117,2,102,15,17.9,74,61,12,62,50,1,209,6.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44937739020004","48205977010497","",2011,6,5,19,89117,1,106,15,15.7,69,63,12,56,50,2,212,23.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44937741020004","48205977010497","",2011,6,5,19,89117,1,107,15,16.6,65,81,12,42,50,2,360,63.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44937740020004","48205977010497","",2011,6,5,19,89117,2,106,15,15.7,69,63,12,56,50,2,212,23.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44937742020004","48205977010497","",2011,6,5,19,89117,2,107,15,16.6,65,81,12,42,50,2,360,63.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44795596020004","48205937010497","",2011,6,2,49,75567,1,4,122,23.9,101,92,11,105,50,2,53,83.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44795597020004","48205937010497","",2011,6,2,49,75567,1,5,122,27.3,92,102,11,91,50,2,118,87.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44795598020004","48205937010497","",2011,6,2,49,75567,1,6,122,23.4,85,98,11,86,50,2,306,78,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44757726020004","48202415010497","",2011,6,4,83,80020,2,1,120,16.1,62,36,24,116,50,2,60,279.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44757727020004","48202415010497","",2011,6,4,83,80020,2,2,120,17.2,61,34,24,118,50,2,55,301.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44757728020004","48202415010497","",2011,6,4,83,80020,2,3,120,15.4,52,32,24,110,50,2,63,263.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44781355020004","48202487010497","",2011,6,5,107,63227,1,1,15,28.4,84,112,12,43,50,3,135,42.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44781356020004","48202487010497","",2011,6,5,107,63227,1,2,20,30.1,81,147,12,37,50,3,96,32.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44781357020004","48202487010497","",2011,6,5,107,63227,1,3,116,14.3,26,23,11,40,50,3,225,21,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44781138020004","48202488010497","",2011,6,5,107,54827,1,1,116,17.8,51,109,11,49,50,1,57,63.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44766501020004","48202685010497","",2011,6,2,93,75225,1,378,122,27.3,96,62,11,70,50,1,91,55,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44766502020004","48202685010497","",2011,6,2,93,75225,2,378,122,27.3,96,62,11,123,50,1,91,55,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44766499020004","48202685010497","",2011,6,2,93,75225,1,111,15,18.6,91,56,12,71,50,4,228,22.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44766500020004","48202685010497","",2011,6,2,93,75225,1,116,202,25.1,101,62,10,74,50,4,325,46.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44949767020004","48202686010497","",2011,6,2,89,91182,1,1,122,10.5,30,23,11,95,50,4,32,67,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44774292020004","48202690010497","",2011,6,3,103,78492,2,620,202,31.1,125,113,10,64,50,2,114,14.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44774293020004","48202690010497","",2011,6,3,103,78492,2,624,202,27.2,128,97,10,71,50,2,273,12.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44774294020004","48202690010497","",2011,6,3,103,78492,2,750,202,22.9,124,74,10,81,50,4,157,15.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44763220020004","48202692010497","",2011,6,2,89,94277,1,1,15,19.1,69,86,12,41,50,1,3,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44763221020004","48202692010497","",2011,6,2,89,94277,1,2,15,16.1,75,89,12,44,50,1,138,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44763222020004","48202692010497","",2011,6,2,89,94277,1,3,202,16.6,80,97,10,45,50,1,249,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762482020004","48202693010497","",2011,6,2,89,59969,1,3590,122,18.2,79,69,11,97,50,1,,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762483020004","48202693010497","",2011,6,2,89,59969,1,3591,122,20.2,93,78,11,105,50,1,,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762484020004","48202693010497","",2011,6,2,89,59969,1,3657,122,16.3,79,45,11,124,50,1,,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762479020004","48202693010497","",2011,6,2,89,59969,1,1,122,25.1,101,82,11,111,50,2,,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762481020004","48202693010497","",2011,6,2,89,59969,1,567,122,21.5,98,69,11,118,50,3,113,15.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762480020004","48202693010497","",2011,6,2,89,59969,1,556,122,27.2,101,65,11,126,50,4,47,19.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44749897020004","48202697010497","",2011,6,3,61,90898,1,1,15,17.2,72,61,12,53,50,1,302,34.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44749898020004","48202697010497","",2011,6,3,61,90898,1,2,15,16,61,39,12,61,50,1,18,48.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44749899020004","48202697010497","",2011,6,3,61,90898,1,3,15,20.6,76,49,12,65,50,1,146,38.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44749900020004","48202697010497","",2011,6,3,61,90898,1,4,15,17.1,59,49,12,50,50,3,110,58.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44751395020004","48202701010497","",2011,6,3,63,95152,1,3576,122,6.6,53,86,11,32,50,1,272,19.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44751397020004","48202701010497","",2011,6,3,63,95152,1,3577,202,12.3,67,89,10,39,50,1,21,20.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
